latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
29.771528,-95.33099,14.0,0,GMT,GMT

time,temperature_2m (°C),dew_point_2m (°C),wind_speed_10m (km/h),cloud_cover (%),shortwave_radiation (W/m²),precipitation (mm)
2021-01-18T09:00,5.6,3.0,10.2,0,0.0,0.00
2021-01-18T10:00,5.2,3.1,9.1,0,0.0,0.00
2021-01-18T11:00,4.9,3.2,8.2,0,0.0,0.00
2021-01-18T12:00,4.9,3.3,8.5,0,0.0,0.00
2021-01-18T13:00,4.8,3.1,9.2,0,0.0,0.00
2021-01-18T14:00,7.4,4.4,9.7,0,27.0,0.00
2021-01-18T15:00,11.7,6.8,13.0,22,188.0,0.00
2021-01-18T16:00,15.2,9.1,14.3,37,326.0,0.00
2021-01-18T17:00,17.5,9.5,18.2,28,424.0,0.00
2021-01-18T18:00,18.9,9.4,21.4,57,533.0,0.00
2021-01-18T19:00,19.6,9.9,23.2,55,483.0,0.00
2021-01-18T20:00,20.1,11.1,24.1,90,482.0,0.00
2021-01-18T21:00,19.4,11.8,21.8,100,291.0,0.00
2021-01-18T22:00,18.7,12.7,19.7,100,127.0,0.00
2021-01-18T23:00,18.1,13.3,20.0,100,79.0,0.00
2021-01-19T00:00,15.8,11.5,15.9,100,9.0,0.10
2021-01-19T01:00,16.0,12.6,17.1,100,0.0,0.10
2021-01-19T02:00,16.1,14.2,16.1,100,0.0,0.40
2021-01-19T03:00,17.0,15.1,18.9,99,0.0,0.10
2021-01-19T04:00,17.0,15.0,19.5,43,0.0,0.00
2021-01-19T05:00,16.7,14.5,20.9,55,0.0,0.00
2021-01-19T06:00,16.7,14.3,20.0,100,0.0,0.00
2021-01-19T07:00,17.0,14.4,20.7,100,0.0,0.00
2021-01-19T08:00,17.0,14.3,19.5,52,0.0,0.00
2021-01-19T09:00,16.6,14.2,18.0,47,0.0,0.00
2021-01-19T10:00,16.5,14.4,16.9,98,0.0,0.00
2021-01-19T11:00,16.7,14.8,14.7,100,0.0,0.20
2021-01-19T12:00,16.5,14.9,16.3,61,0.0,0.30
2021-01-19T13:00,16.9,14.9,13.5,100,0.0,0.00
2021-01-19T14:00,16.8,15.1,10.9,94,10.0,0.20
2021-01-19T15:00,17.6,15.3,13.2,75,48.0,0.10
2021-01-19T16:00,19.3,16.0,10.7,68,183.0,0.00
2021-01-19T17:00,21.2,15.7,15.8,49,301.0,0.00
2021-01-19T18:00,21.9,15.2,20.8,57,419.0,0.00
2021-01-19T19:00,22.4,15.1,20.2,36,468.0,0.00
2021-01-19T20:00,22.6,15.0,20.0,32,532.0,0.00
2021-01-19T21:00,22.3,14.8,18.6,30,501.0,0.00
2021-01-19T22:00,21.5,14.6,16.8,44,367.0,0.00
2021-01-19T23:00,20.0,14.9,12.1,30,187.0,0.00
2021-01-20T00:00,18.2,14.8,8.0,4,31.0,0.00
2021-01-20T01:00,17.2,14.8,9.0,16,0.0,0.00
2021-01-20T02:00,15.9,14.5,7.2,39,0.0,0.00
2021-01-20T03:00,15.4,14.1,7.3,75,0.0,0.00
2021-01-20T04:00,14.9,13.8,5.8,39,0.0,0.00
2021-01-20T05:00,14.2,13.3,6.2,81,0.0,0.00
2021-01-20T06:00,13.4,12.8,7.6,100,0.0,0.00
2021-01-20T07:00,14.4,13.4,5.6,97,0.0,0.00
2021-01-20T08:00,13.6,13.1,6.8,78,0.0,0.00
2021-01-20T09:00,13.5,13.1,7.9,96,0.0,0.00
2021-01-20T10:00,13.5,13.1,10.5,95,0.0,0.00
2021-01-20T11:00,13.6,13.3,11.5,79,0.0,0.00
2021-01-20T12:00,13.5,13.4,11.8,100,0.0,0.00
2021-01-20T13:00,13.8,13.5,11.5,100,0.0,0.00
2021-01-20T14:00,14.1,13.6,11.6,100,5.0,0.00
2021-01-20T15:00,14.7,13.9,11.4,100,34.0,0.00
2021-01-20T16:00,15.5,14.2,10.7,100,77.0,0.00
2021-01-20T17:00,16.2,14.5,12.3,100,126.0,0.10
2021-01-20T18:00,16.6,14.8,13.5,100,148.0,0.00
2021-01-20T19:00,17.3,15.1,12.3,100,206.0,0.00
2021-01-20T20:00,17.8,15.4,14.3,100,188.0,0.00
2021-01-20T21:00,17.9,15.7,15.2,100,156.0,0.00
2021-01-20T22:00,17.9,15.8,13.8,99,110.0,0.00
2021-01-20T23:00,17.5,15.7,12.9,97,59.0,0.00
2021-01-21T00:00,16.0,15.1,10.2,100,10.0,0.00
2021-01-21T01:00,15.8,15.1,9.2,100,0.0,0.00
2021-01-21T02:00,15.7,15.1,11.8,100,0.0,0.10
2021-01-21T03:00,15.8,15.5,11.5,100,0.0,0.30
2021-01-21T04:00,16.3,15.9,10.0,100,0.0,0.20
2021-01-21T05:00,16.7,16.4,11.1,99,0.0,0.20
2021-01-21T06:00,17.4,16.9,10.6,100,0.0,0.10
2021-01-21T07:00,17.9,17.4,13.7,100,0.0,0.00
2021-01-21T08:00,18.3,17.7,13.0,99,0.0,0.00
2021-01-21T09:00,18.4,17.7,12.9,99,0.0,0.10
2021-01-21T10:00,18.5,17.9,13.7,100,0.0,0.10
2021-01-21T11:00,18.4,18.0,11.7,100,0.0,0.10
2021-01-21T12:00,17.9,17.7,7.7,100,0.0,0.00
2021-01-21T13:00,17.7,17.5,6.7,100,0.0,0.10
2021-01-21T14:00,17.8,17.6,6.6,100,6.0,0.20
2021-01-21T15:00,18.0,17.7,9.8,100,26.0,0.60
2021-01-21T16:00,18.4,17.8,10.9,100,49.0,0.50
2021-01-21T17:00,19.7,18.4,10.8,98,157.0,0.40
2021-01-21T18:00,21.0,18.8,13.2,100,297.0,0.30
2021-01-21T19:00,20.1,18.9,10.2,100,110.0,1.30
2021-01-21T20:00,20.4,18.9,15.3,100,148.0,0.50
2021-01-21T21:00,20.3,19.1,11.5,100,79.0,0.40
2021-01-21T22:00,20.2,19.2,9.0,99,58.0,0.30
2021-01-21T23:00,19.9,19.0,6.3,99,30.0,0.10
2021-01-22T00:00,20.1,19.6,7.7,100,12.0,0.10
2021-01-22T01:00,19.9,19.4,9.1,100,0.0,1.30
2021-01-22T02:00,19.7,19.1,8.8,100,0.0,2.00
2021-01-22T03:00,19.4,18.8,7.6,100,0.0,1.10
2021-01-22T04:00,19.1,18.6,6.6,100,0.0,0.50
2021-01-22T05:00,18.8,18.4,7.1,100,0.0,0.60
2021-01-22T06:00,18.6,18.2,7.5,100,0.0,0.70
2021-01-22T07:00,18.4,18.0,6.4,100,0.0,0.50
2021-01-22T08:00,18.2,17.8,5.4,100,0.0,0.10
2021-01-22T09:00,18.2,17.7,7.3,100,0.0,0.20
2021-01-22T10:00,18.1,17.6,9.4,100,0.0,0.10
2021-01-22T11:00,17.9,17.3,9.2,100,0.0,0.00
2021-01-22T12:00,17.7,17.7,5.8,93,0.0,0.00
2021-01-22T13:00,17.8,17.6,5.5,100,0.0,0.20
2021-01-22T14:00,17.8,17.6,6.1,100,9.0,0.00
2021-01-22T15:00,18.3,17.7,5.8,100,78.0,0.10
2021-01-22T16:00,18.5,17.8,9.4,100,137.0,0.20
2021-01-22T17:00,19.3,17.9,8.7,100,250.0,0.50
2021-01-22T18:00,20.0,18.5,8.9,91,360.0,0.60
2021-01-22T19:00,20.4,18.2,5.8,100,343.0,0.20
2021-01-22T20:00,20.3,17.7,6.6,100,172.0,0.30
2021-01-22T21:00,20.1,17.7,10.9,100,131.0,0.20
2021-01-22T22:00,19.8,17.3,11.0,100,134.0,0.00
2021-01-22T23:00,19.2,17.0,11.7,100,56.0,0.00
2021-01-23T00:00,18.4,17.5,8.2,100,10.0,0.10
2021-01-23T01:00,17.4,17.0,7.7,24,0.0,0.00
2021-01-23T02:00,16.9,16.6,9.7,42,0.0,0.00
2021-01-23T03:00,16.9,16.5,9.8,100,0.0,0.00
2021-01-23T04:00,16.9,16.4,9.7,100,0.0,0.00
2021-01-23T05:00,17.0,16.3,11.1,100,0.0,0.00
2021-01-23T06:00,16.8,16.1,10.6,100,0.0,0.10
2021-01-23T07:00,16.6,16.0,10.0,100,0.0,0.00
2021-01-23T08:00,16.5,16.0,11.4,100,0.0,0.00
2021-01-23T09:00,16.3,15.9,12.5,100,0.0,0.00
2021-01-23T10:00,16.2,15.7,13.5,100,0.0,0.10
2021-01-23T11:00,15.9,15.5,12.8,100,0.0,0.10
2021-01-23T12:00,15.6,15.2,11.5,100,0.0,0.10
2021-01-23T13:00,15.5,15.1,10.2,100,0.0,0.10
2021-01-23T14:00,15.5,15.1,8.5,100,6.0,0.30
2021-01-23T15:00,15.8,14.8,10.4,100,42.0,0.20
2021-01-23T16:00,16.2,15.0,13.4,100,92.0,0.10
2021-01-23T17:00,16.9,15.2,14.5,100,136.0,0.00
2021-01-23T18:00,17.9,15.5,13.9,100,216.0,0.00
2021-01-23T19:00,18.5,15.6,15.2,96,230.0,0.00
2021-01-23T20:00,19.5,15.8,17.7,100,329.0,0.00
2021-01-23T21:00,19.2,15.9,18.4,100,200.0,0.00
2021-01-23T22:00,18.7,15.8,17.5,100,91.0,0.00
2021-01-23T23:00,18.4,15.9,15.5,95,44.0,0.00
2021-01-24T00:00,17.2,15.5,13.0,98,12.0,0.00
2021-01-24T01:00,17.0,15.6,13.4,100,0.0,0.30
2021-01-24T02:00,16.7,15.8,15.1,100,0.0,0.50
2021-01-24T03:00,16.5,15.6,15.6,100,0.0,0.70
2021-01-24T04:00,16.4,15.6,16.1,100,0.0,0.30
2021-01-24T05:00,16.3,15.5,14.6,100,0.0,0.70
2021-01-24T06:00,16.2,15.5,14.2,100,0.0,0.50
2021-01-24T07:00,16.1,15.5,12.2,100,0.0,0.00
2021-01-24T08:00,16.0,15.6,9.4,100,0.0,0.00
2021-01-24T09:00,16.2,15.9,9.2,100,0.0,0.00
2021-01-24T10:00,16.6,16.3,7.7,100,0.0,0.00
2021-01-24T11:00,17.0,16.8,5.0,100,0.0,0.00
2021-01-24T12:00,17.6,17.4,11.6,71,0.0,0.30
2021-01-24T13:00,17.8,17.6,11.2,100,0.0,0.00
2021-01-24T14:00,18.5,18.3,12.0,100,9.0,0.40
2021-01-24T15:00,19.0,18.6,12.5,100,38.0,1.10
2021-01-24T16:00,19.8,19.3,13.4,100,102.0,0.20
2021-01-24T17:00,21.6,20.8,17.7,100,168.0,1.30
2021-01-24T18:00,22.4,20.9,24.6,78,184.0,0.20
2021-01-24T19:00,24.6,19.9,27.4,70,381.0,0.00
2021-01-24T20:00,25.4,18.7,30.7,95,536.0,0.00
2021-01-24T21:00,24.9,18.6,29.6,95,391.0,0.00
2021-01-24T22:00,23.6,18.9,27.8,95,267.0,0.00
2021-01-24T23:00,22.2,19.3,22.4,94,70.0,0.00
2021-01-25T00:00,20.4,19.7,19.0,99,15.0,0.00
2021-01-25T01:00,20.3,19.7,19.1,100,0.0,0.00
2021-01-25T02:00,20.1,19.6,20.5,100,0.0,0.20
2021-01-25T03:00,20.2,19.5,25.9,100,0.0,0.50
2021-01-25T04:00,20.6,19.8,26.2,100,0.0,1.10
2021-01-25T05:00,21.2,20.5,28.1,100,0.0,0.10
2021-01-25T06:00,21.0,20.4,28.1,100,0.0,0.00
2021-01-25T07:00,20.9,20.2,30.9,100,0.0,0.00
2021-01-25T08:00,20.8,20.0,30.5,100,0.0,0.00
2021-01-25T09:00,20.7,19.7,25.8,100,0.0,0.00
2021-01-25T10:00,20.7,19.6,23.9,100,0.0,0.00
2021-01-25T11:00,20.8,19.5,22.7,100,0.0,0.00
2021-01-25T12:00,20.9,19.5,21.7,100,0.0,0.00
2021-01-25T13:00,21.4,19.7,19.1,100,0.0,0.10
2021-01-25T14:00,21.3,20.0,20.3,100,5.0,0.50
2021-01-25T15:00,21.6,20.4,18.8,96,47.0,0.90
2021-01-25T16:00,22.9,20.9,20.0,73,222.0,0.30
2021-01-25T17:00,23.8,21.2,21.9,100,258.0,0.30
2021-01-25T18:00,23.3,21.0,22.8,100,206.0,1.30
2021-01-25T19:00,20.8,16.4,18.9,98,190.0,1.00
2021-01-25T20:00,23.1,16.5,14.3,100,382.0,0.00
2021-01-25T21:00,23.4,14.3,12.7,100,258.0,0.00
2021-01-25T22:00,23.4,13.1,12.0,100,176.0,0.00
2021-01-25T23:00,22.5,12.7,8.7,100,76.0,0.00
2021-01-26T00:00,20.8,13.9,6.9,100,16.0,0.00
2021-01-26T01:00,21.1,9.0,13.0,82,0.0,0.00
2021-01-26T02:00,20.0,6.1,12.3,100,0.0,0.00
2021-01-26T03:00,19.5,5.8,13.4,100,0.0,0.00
2021-01-26T04:00,19.5,4.9,15.0,87,0.0,0.00
2021-01-26T05:00,18.4,4.7,10.8,97,0.0,0.00
2021-01-26T06:00,18.9,4.0,13.7,32,0.0,0.00
2021-01-26T07:00,16.5,7.0,10.9,91,0.0,0.00
2021-01-26T08:00,17.6,5.2,7.3,88,0.0,0.00
2021-01-26T09:00,16.9,6.7,6.8,63,0.0,0.00
2021-01-26T10:00,15.8,8.4,5.8,50,0.0,0.00
2021-01-26T11:00,15.6,7.9,8.3,89,0.0,0.00
2021-01-26T12:00,16.4,4.2,9.8,62,0.0,0.00
2021-01-26T13:00,16.1,3.6,11.5,96,0.0,0.00
2021-01-26T14:00,16.2,5.4,8.3,99,15.0,0.00
2021-01-26T15:00,17.1,6.6,9.2,93,96.0,0.00
2021-01-26T16:00,18.4,6.2,9.7,95,271.0,0.00
2021-01-26T17:00,19.8,6.3,10.8,61,392.0,0.00
2021-01-26T18:00,20.8,6.9,11.1,94,525.0,0.00
2021-01-26T19:00,21.4,7.1,11.0,22,521.0,0.00
2021-01-26T20:00,21.9,8.0,9.7,25,572.0,0.00
2021-01-26T21:00,22.1,9.1,10.4,13,511.0,0.00
2021-01-26T22:00,21.9,9.9,10.9,1,388.0,0.00
2021-01-26T23:00,20.8,11.9,8.2,2,222.0,0.00
2021-01-27T00:00,18.9,13.2,8.1,42,45.0,0.00
2021-01-27T01:00,18.4,13.4,5.8,94,0.0,0.00
2021-01-27T02:00,18.5,13.8,4.8,100,0.0,0.00
2021-01-27T03:00,19.0,13.4,5.4,100,0.0,0.00
2021-01-27T04:00,18.5,13.2,4.6,99,0.0,0.00
2021-01-27T05:00,17.9,12.4,6.6,100,0.0,0.00
2021-01-27T06:00,17.9,10.9,10.0,96,0.0,0.00
2021-01-27T07:00,16.8,10.6,7.0,93,0.0,0.00
2021-01-27T08:00,16.1,10.3,15.4,100,0.0,0.00
2021-01-27T09:00,16.0,8.1,25.4,100,0.0,0.10
2021-01-27T10:00,14.4,6.5,28.6,92,0.0,0.00
2021-01-27T11:00,13.1,4.1,28.9,51,0.0,0.00
2021-01-27T12:00,12.6,2.5,23.2,75,0.0,0.00
2021-01-27T13:00,12.6,1.3,23.8,93,0.0,0.00
2021-01-27T14:00,12.8,2.0,19.9,91,26.0,0.00
2021-01-27T15:00,14.1,3.7,16.1,93,162.0,0.00
2021-01-27T16:00,15.3,4.2,20.2,93,357.0,0.00
2021-01-27T17:00,16.6,4.3,22.1,29,512.0,0.00
2021-01-27T18:00,17.4,3.8,27.6,67,666.0,0.00
2021-01-27T19:00,18.1,2.5,29.0,96,708.0,0.00
2021-01-27T20:00,18.3,1.4,28.3,95,681.0,0.00
2021-01-27T21:00,18.0,1.3,29.2,94,580.0,0.00
2021-01-27T22:00,17.1,1.2,28.1,96,430.0,0.00
2021-01-27T23:00,15.5,3.4,22.3,95,238.0,0.00
2021-01-28T00:00,14.0,2.3,14.8,97,46.0,0.00
2021-01-28T01:00,12.9,2.3,14.8,97,0.0,0.00
2021-01-28T02:00,11.9,2.1,16.1,90,0.0,0.00
2021-01-28T03:00,10.8,2.2,14.7,85,0.0,0.00
2021-01-28T04:00,9.9,2.3,15.2,83,0.0,0.00
2021-01-28T05:00,9.1,2.5,15.5,82,0.0,0.00
2021-01-28T06:00,8.4,2.6,16.6,45,0.0,0.00
2021-01-28T07:00,7.6,2.1,17.2,28,0.0,0.00
2021-01-28T08:00,6.9,1.5,15.9,72,0.0,0.00
2021-01-28T09:00,6.3,0.9,14.9,48,0.0,0.00
2021-01-28T10:00,5.7,0.5,15.7,14,0.0,0.00
2021-01-28T11:00,5.2,0.1,15.6,11,0.0,0.00
2021-01-28T12:00,4.7,0.4,15.2,22,0.0,0.00
2021-01-28T13:00,4.3,0.4,13.7,69,0.0,0.00
2021-01-28T14:00,4.9,0.9,14.8,87,32.0,0.00
2021-01-28T15:00,6.2,1.4,16.1,75,197.0,0.00
2021-01-28T16:00,7.6,2.0,14.8,84,402.0,0.00
2021-01-28T17:00,9.0,2.5,12.7,90,563.0,0.00
2021-01-28T18:00,10.4,3.1,10.4,94,679.0,0.00
2021-01-28T19:00,11.6,3.6,8.7,95,708.0,0.00
2021-01-28T20:00,12.4,3.8,7.9,90,657.0,0.00
2021-01-28T21:00,13.0,4.0,7.5,86,583.0,0.00
2021-01-28T22:00,13.2,3.8,7.7,89,425.0,0.00
2021-01-28T23:00,12.8,3.9,7.6,80,230.0,0.00
2021-01-29T00:00,10.7,5.3,9.0,88,49.0,0.00
2021-01-29T01:00,10.0,5.5,8.3,91,0.0,0.00
2021-01-29T02:00,11.0,5.0,5.0,98,0.0,0.00
2021-01-29T03:00,9.4,5.8,6.4,90,0.0,0.00
2021-01-29T04:00,8.0,5.5,7.6,78,0.0,0.00
2021-01-29T05:00,7.0,4.8,9.2,60,0.0,0.00
2021-01-29T06:00,8.1,4.6,3.0,0,0.0,0.00
2021-01-29T07:00,6.9,4.8,3.1,47,0.0,0.00
2021-01-29T08:00,6.3,4.9,3.6,38,0.0,0.00
2021-01-29T09:00,4.8,4.3,7.7,15,0.0,0.00
2021-01-29T10:00,4.8,4.1,7.4,0,0.0,0.00
2021-01-29T11:00,4.8,3.8,6.1,0,0.0,0.00
2021-01-29T12:00,5.3,4.1,7.3,0,0.0,0.00
2021-01-29T13:00,4.9,3.9,7.2,26,0.0,0.00
2021-01-29T14:00,6.5,4.5,10.6,95,29.0,0.00
2021-01-29T15:00,8.9,5.5,9.3,100,96.0,0.00
2021-01-29T16:00,10.4,6.6,10.1,100,137.0,0.00
2021-01-29T17:00,12.1,7.9,11.2,91,215.0,0.00
2021-01-29T18:00,13.9,9.1,11.5,100,311.0,0.00
2021-01-29T19:00,15.6,9.8,15.2,100,470.0,0.00
2021-01-29T20:00,16.2,10.0,18.0,67,460.0,0.00
2021-01-29T21:00,16.4,10.2,19.4,39,472.0,0.00
2021-01-29T22:00,15.7,10.1,19.9,60,333.0,0.00
2021-01-29T23:00,14.6,9.9,18.1,76,166.0,0.00
2021-01-30T00:00,13.7,10.1,16.7,58,38.0,0.00
2021-01-30T01:00,12.8,10.2,13.4,29,0.0,0.00
2021-01-30T02:00,12.3,10.4,13.1,18,0.0,0.00
2021-01-30T03:00,12.2,10.7,14.1,24,0.0,0.00
2021-01-30T04:00,12.8,10.9,15.6,89,0.0,0.00
2021-01-30T05:00,13.8,11.3,16.8,77,0.0,0.00
2021-01-30T06:00,14.6,11.8,16.9,91,0.0,0.00
2021-01-30T07:00,15.2,12.2,16.3,100,0.0,0.00
2021-01-30T08:00,15.6,12.6,14.2,100,0.0,0.00
2021-01-30T09:00,15.9,13.0,14.5,100,0.0,0.00
2021-01-30T10:00,16.0,13.5,16.7,100,0.0,0.00
2021-01-30T11:00,16.3,13.6,18.4,100,0.0,0.00
2021-01-30T12:00,16.9,13.7,19.7,100,0.0,0.00
2021-01-30T13:00,17.2,14.4,21.2,100,0.0,0.00
2021-01-30T14:00,17.6,15.0,21.5,100,7.0,0.10
2021-01-30T15:00,18.3,15.8,21.7,100,34.0,0.10
2021-01-30T16:00,19.4,16.5,23.3,100,121.0,0.00
2021-01-30T17:00,21.1,16.9,24.9,100,206.0,0.00
2021-01-30T18:00,21.7,17.4,31.6,100,193.0,0.00
2021-01-30T19:00,22.0,18.3,28.1,100,198.0,0.20
2021-01-30T20:00,21.4,18.7,26.3,100,151.0,0.40
2021-01-30T21:00,20.7,18.9,27.4,78,107.0,0.50
2021-01-30T22:00,21.5,19.2,28.8,47,224.0,0.40
2021-01-30T23:00,21.1,19.0,25.3,100,147.0,0.10
2021-01-31T00:00,20.1,18.8,17.4,100,29.0,0.00
2021-01-31T01:00,19.9,18.9,14.3,100,0.0,0.00
2021-01-31T02:00,20.0,18.9,15.0,96,0.0,0.10
2021-01-31T03:00,19.6,18.7,14.6,99,0.0,0.30
2021-01-31T04:00,19.6,18.7,15.1,2,0.0,0.10
2021-01-31T05:00,18.9,18.2,15.0,5,0.0,0.00
2021-01-31T06:00,18.7,18.0,16.0,13,0.0,0.00
2021-01-31T07:00,18.4,17.4,14.8,100,0.0,0.30
2021-01-31T08:00,18.3,17.5,14.6,1,0.0,0.00
2021-01-31T09:00,17.2,16.7,15.9,0,0.0,0.00
2021-01-31T10:00,16.3,13.6,20.9,0,0.0,0.00
2021-01-31T11:00,13.6,8.3,16.1,0,0.0,0.00
2021-01-31T12:00,13.1,7.9,15.3,0,0.0,0.00
2021-01-31T13:00,12.5,5.6,17.9,0,0.0,0.00
2021-01-31T14:00,12.6,4.9,19.7,0,38.0,0.00
2021-01-31T15:00,13.5,4.3,25.5,0,217.0,0.00
2021-01-31T16:00,13.4,4.5,25.5,0,414.0,0.00
2021-01-31T17:00,14.3,5.2,24.8,0,575.0,0.00
2021-01-31T18:00,15.4,5.8,26.1,0,682.0,0.00
2021-01-31T19:00,16.4,6.0,26.5,0,722.0,0.00
2021-01-31T20:00,17.0,5.8,27.7,0,696.0,0.00
2021-01-31T21:00,16.9,5.7,28.1,0,602.0,0.00
2021-01-31T22:00,16.4,5.5,26.1,0,447.0,0.00
2021-01-31T23:00,15.5,5.6,21.8,0,252.0,0.00
2021-02-01T00:00,14.8,4.8,14.9,0,60.0,0.00
2021-02-01T01:00,13.6,4.6,14.5,0,0.0,0.00
2021-02-01T02:00,12.7,4.4,15.8,0,0.0,0.00
2021-02-01T03:00,12.0,3.9,18.2,0,0.0,0.00
2021-02-01T04:00,11.2,3.2,17.6,0,0.0,0.00
2021-02-01T05:00,10.4,2.6,16.9,0,0.0,0.00
2021-02-01T06:00,9.7,2.2,15.0,0,0.0,0.00
2021-02-01T07:00,9.0,1.9,14.0,0,0.0,0.00
2021-02-01T08:00,8.2,1.8,12.6,0,0.0,0.00
2021-02-01T09:00,7.6,1.7,12.4,0,0.0,0.00
2021-02-01T10:00,7.1,1.6,13.6,0,0.0,0.00
2021-02-01T11:00,6.8,1.4,14.8,0,0.0,0.00
2021-02-01T12:00,6.6,1.4,16.5,0,0.0,0.00
2021-02-01T13:00,5.9,1.2,15.7,0,0.0,0.00
2021-02-01T14:00,6.5,1.7,16.6,0,40.0,0.00
2021-02-01T15:00,8.1,1.7,18.2,0,226.0,0.00
2021-02-01T16:00,9.6,1.8,18.5,0,429.0,0.00
2021-02-01T17:00,11.3,2.4,17.5,0,594.0,0.00
2021-02-01T18:00,12.8,2.9,15.4,0,702.0,0.00
2021-02-01T19:00,14.0,3.1,14.9,0,742.0,0.00
2021-02-01T20:00,15.0,2.6,16.1,0,711.0,0.00
2021-02-01T21:00,15.5,1.5,17.2,0,613.0,0.00
2021-02-01T22:00,15.5,0.7,17.4,0,457.0,0.00
2021-02-01T23:00,14.6,1.7,14.3,17,259.0,0.00
2021-02-02T00:00,11.4,2.0,10.0,39,63.0,0.00
2021-02-02T01:00,10.7,1.4,8.0,62,0.0,0.00
2021-02-02T02:00,9.8,1.2,8.2,5,0.0,0.00
2021-02-02T03:00,9.1,1.4,9.8,42,0.0,0.00
2021-02-02T04:00,8.6,1.4,10.4,45,0.0,0.00
2021-02-02T05:00,8.6,1.3,10.9,70,0.0,0.00
2021-02-02T06:00,7.9,0.5,10.5,68,0.0,0.00
2021-02-02T07:00,7.0,0.3,9.4,46,0.0,0.00
2021-02-02T08:00,6.2,0.9,8.2,0,0.0,0.00
2021-02-02T09:00,5.2,1.5,8.4,0,0.0,0.00
2021-02-02T10:00,4.8,1.7,8.2,0,0.0,0.00
2021-02-02T11:00,4.6,1.7,7.2,0,0.0,0.00
2021-02-02T12:00,4.3,1.6,8.8,0,0.0,0.00
2021-02-02T13:00,4.7,1.5,6.9,0,0.0,0.00
2021-02-02T14:00,6.1,2.2,8.1,25,40.0,0.00
2021-02-02T15:00,8.7,2.7,7.6,77,217.0,0.00
2021-02-02T16:00,10.5,3.1,8.7,21,309.0,0.00
2021-02-02T17:00,12.8,3.9,8.4,6,587.0,0.00
2021-02-02T18:00,14.2,3.9,7.3,7,695.0,0.00
2021-02-02T19:00,15.2,4.2,6.4,13,734.0,0.00
2021-02-02T20:00,15.8,5.0,5.9,21,700.0,0.00
2021-02-02T21:00,16.2,6.0,8.7,38,600.0,0.00
2021-02-02T22:00,16.1,6.7,10.5,1,444.0,0.00
2021-02-02T23:00,15.1,7.3,12.8,0,251.0,0.00
2021-02-03T00:00,12.6,6.5,13.7,0,61.0,0.00
2021-02-03T01:00,11.4,6.1,13.3,0,0.0,0.00
2021-02-03T02:00,10.5,6.3,10.5,0,0.0,0.00
2021-02-03T03:00,9.8,6.6,9.7,0,0.0,0.00
2021-02-03T04:00,9.4,7.1,9.7,0,0.0,0.00
2021-02-03T05:00,9.1,7.4,9.3,0,0.0,0.00
2021-02-03T06:00,8.8,7.4,7.9,0,0.0,0.00
2021-02-03T07:00,8.4,7.2,7.4,0,0.0,0.00
2021-02-03T08:00,8.4,7.2,7.9,47,0.0,0.00
2021-02-03T09:00,8.7,7.5,8.9,0,0.0,0.00
2021-02-03T10:00,8.8,7.6,8.7,0,0.0,0.00
2021-02-03T11:00,9.0,7.9,8.7,0,0.0,0.00
2021-02-03T12:00,9.0,8.0,8.1,0,0.0,0.00
2021-02-03T13:00,8.7,7.9,8.5,0,0.0,0.00
2021-02-03T14:00,10.7,9.4,11.9,0,38.0,0.00
2021-02-03T15:00,13.7,10.9,13.1,2,212.0,0.00
2021-02-03T16:00,16.0,11.5,16.9,5,403.0,0.00
2021-02-03T17:00,17.6,11.7,19.1,9,555.0,0.00
2021-02-03T18:00,18.7,11.8,20.1,41,643.0,0.00
2021-02-03T19:00,19.4,11.6,18.2,100,623.0,0.00
2021-02-03T20:00,19.1,11.3,17.9,100,344.0,0.00
2021-02-03T21:00,18.5,11.6,20.2,99,221.0,0.00
2021-02-03T22:00,18.2,11.8,21.8,39,209.0,0.00
2021-02-03T23:00,17.4,11.8,20.5,85,202.0,0.00
2021-02-04T00:00,16.0,11.8,19.2,20,51.0,0.00
2021-02-04T01:00,15.3,11.7,19.1,99,0.0,0.00
2021-02-04T02:00,15.3,11.8,18.0,84,0.0,0.00
2021-02-04T03:00,15.8,12.0,18.0,92,0.0,0.00
2021-02-04T04:00,16.0,12.4,19.0,77,0.0,0.00
2021-02-04T05:00,16.2,13.0,18.2,85,0.0,0.00
2021-02-04T06:00,16.4,13.1,17.9,12,0.0,0.00
2021-02-04T07:00,15.9,13.3,16.6,56,0.0,0.00
2021-02-04T08:00,16.1,13.5,18.7,33,0.0,0.00
2021-02-04T09:00,16.2,13.6,19.1,41,0.0,0.00
2021-02-04T10:00,16.2,13.9,17.0,35,0.0,0.00
2021-02-04T11:00,16.2,14.4,14.9,27,0.0,0.00
2021-02-04T12:00,16.7,15.0,15.6,32,0.0,0.00
2021-02-04T13:00,16.9,15.3,16.7,19,0.0,0.00
2021-02-04T14:00,18.0,15.8,20.5,24,34.0,0.00
2021-02-04T15:00,20.0,16.7,20.4,25,181.0,0.00
2021-02-04T16:00,21.9,16.9,31.4,64,345.0,0.00
2021-02-04T17:00,23.3,16.6,34.1,100,399.0,0.10
2021-02-04T18:00,23.4,16.5,32.7,100,282.0,0.00
2021-02-04T19:00,24.1,16.4,31.6,98,359.0,0.00
2021-02-04T20:00,24.3,16.2,25.4,100,272.0,0.00
